year,month,ObsTime,spring,summer,fall,winter,StnPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,RH,RHMin,WS,WD,WSGust,WDGust,Precp
2014,10,16,0,0,1,0,1015.1,1016.9,1013.4,21.0,25.7,17.0,63,45,3.4,41,11.7,37,0.0
2014,10,17,0,0,1,0,1013.8,1015.9,1011.9,23.1,27.8,18.8,71,45,2.0,23,8.5,9,0.0
2014,10,18,0,0,1,0,1012.7,1014.7,1010.6,24.0,28.5,20.6,76,52,1.7,26,9.8,13,0.0
2014,10,19,0,0,1,0,1012.6,1014.4,1010.9,25.0,28.7,21.4,73,55,1.2,345,6.3,8,0.0
2014,10,20,0,0,1,0,1011.8,1013.7,1009.6,25.0,29.0,21.4,79,57,1.6,12,7.3,360,0.0
2014,10,21,0,0,1,0,1012.2,1014.2,1011.0,26.1,31.7,22.4,71,25,1.1,294,6.3,310,0.0
2014,10,22,0,0,1,0,1012.1,1013.8,1010.9,24.7,29.3,22.4,70,54,4.2,41,14.9,48,0.0
2014,10,23,0,0,1,0,1012.5,1014.4,1011.0,23.1,26.5,21.2,67,53,4.3,39,12.1,25,0.0
2014,10,24,0,0,1,0,1013.0,1014.5,1011.5,23.5,27.3,20.3,75,60,2.5,11,9.5,12,0.0
2014,10,25,0,0,1,0,1013.6,1015.1,1012.5,23.9,28.0,21.2,81,63,1.6,28,6.6,17,0.0
2014,10,26,0,0,1,0,1013.8,1015.4,1012.5,24.6,27.9,22.3,86,70,2.2,21,9.6,36,0.0
2014,10,27,0,0,1,0,1013.0,1014.7,1010.9,25.0,28.2,22.2,75,59,3.6,34,13.5,15,0.0
2014,10,28,0,0,1,0,1013.6,1015.0,1011.9,23.8,28.3,20.8,69,51,3.0,41,9.5,27,0.0
2014,10,29,0,0,1,0,1013.8,1015.9,1012.2,24.6,28.1,21.2,77,60,1.5,84,6.5,348,0.0
2014,10,30,0,0,1,0,1012.7,1014.5,1011.0,25.0,29.2,22.7,77,58,1.6,190,7.5,306,0.0
2014,10,31,0,0,1,0,1011.0,1013.1,1009.3,24.5,27.7,22.5,81,68,1.7,7,7.0,294,0.0
2014,11,1,0,0,0,1,1009.9,1011.5,1007.8,24.9,29.1,22.2,82,56,1.8,35,8.0,74,0.0
2014,11,2,0,0,0,1,1011.0,1012.9,1009.0,23.4,26.5,20.5,79,69,4.7,40,16.6,56,0.0
2014,11,3,0,0,0,1,1012.4,1014.2,1010.4,21.0,24.0,18.9,59,48,5.8,44,18.7,25,0.0
2014,11,4,0,0,0,1,1013.6,1015.4,1012.0,21.1,25.4,18.4,61,48,3.0,36,11.1,15,0.0
2014,11,5,0,0,0,1,1014.3,1016.3,1012.2,21.8,26.7,18.1,69,53,2.0,27,7.1,22,0.0
2014,11,6,0,0,0,1,1014.0,1016.0,1012.2,22.7,27.0,19.7,68,42,3.2,21,13.0,21,0.0
2014,11,7,0,0,0,1,1014.2,1016.0,1012.3,22.7,27.8,19.8,65,44,2.5,39,8.5,7,0.0
2014,11,8,0,0,0,1,1014.5,1016.0,1013.4,23.3,26.9,20.8,77,63,2.4,41,11.1,30,0.0
2014,11,9,0,0,0,1,1014.9,1018.1,1012.8,22.0,24.2,20.0,82,72,4.3,36,13.2,49,0.0
2014,11,10,0,0,0,1,1013.5,1015.7,1011.6,22.2,27.7,18.6,73,55,2.9,35,13.1,18,0.0
2014,11,11,0,0,0,1,1013.0,1014.7,1011.0,21.9,25.9,18.9,73,58,3.0,35,11.5,23,0.0
2014,11,12,0,0,0,1,1014.0,1015.1,1012.5,21.1,24.5,19.4,76,63,4.0,42,11.4,49,0.0
2014,11,13,0,0,0,1,1015.5,1016.8,1014.4,20.1,21.4,18.8,69,62,4.5,43,9.8,41,0.0
2014,11,14,0,0,0,1,1015.8,1017.5,1014.4,19.9,24.1,18.1,74,60,3.3,41,8.9,353,0.0
2014,11,15,0,0,0,1,1015.9,1017.7,1014.0,21.3,24.2,18.1,82,65,1.3,50,5.1,31,1.0
2014,11,16,0,0,0,1,1013.7,1015.9,1011.1,22.4,25.7,20.2,84,66,4.6,37,13.1,26,0.0
2014,11,17,0,0,0,1,1013.3,1016.0,1010.9,20.7,22.8,17.8,79,71,6.3,44,17.0,65,0.0
2014,11,18,0,0,0,1,1015.8,1017.4,1014.4,20.1,23.7,17.8,65,49,5.9,46,19.0,40,0.0
2014,11,19,0,0,0,1,1016.0,1017.8,1013.8,21.1,25.9,18.6,67,53,2.7,40,10.2,14,0.0
2014,11,20,0,0,0,1,1014.6,1016.5,1012.5,20.7,24.5,17.7,81,65,3.0,25,10.1,60,0.0
2014,11,21,0,0,0,1,1013.8,1016.3,1011.5,21.8,25.8,18.1,82,57,2.5,23,9.9,24,0.0
2014,11,22,0,0,0,1,1012.2,1014.1,1009.7,22.7,26.3,19.4,82,53,3.0,39,10.8,19,0.0
2014,11,23,0,0,0,1,1013.4,1015.6,1012.1,23.1,27.0,19.7,78,60,1.2,3,6.0,297,0.0
2014,11,24,0,0,0,1,1012.4,1014.4,1010.6,22.8,26.7,19.6,80,59,1.5,24,6.4,303,0.0
2014,11,25,0,0,0,1,1010.5,1012.4,1008.9,22.3,26.3,19.5,84,66,1.7,289,7.1,1,0.0
2014,11,26,0,0,0,1,1010.6,1012.4,1008.9,22.2,26.5,19.3,78,59,3.5,45,12.4,11,0.0
2014,11,27,0,0,0,1,1011.8,1013.8,1009.9,23.2,26.6,21.1,82,67,2.3,39,9.4,21,0.0
2014,11,28,0,0,0,1,1012.2,1013.8,1010.9,23.5,26.5,22.3,89,74,2.1,22,8.1,37,0.0
2014,11,29,0,0,0,1,1011.1,1013.3,1009.2,24.2,27.2,21.9,87,70,2.4,29,7.5,34,0.0
2014,11,30,0,0,0,1,1010.6,1012.5,1008.3,24.8,28.0,22.5,84,68,1.4,44,4.6,346,0.0
2014,12,1,0,0,0,1,1012.5,1015.8,1010.0,19.6,24.3,14.6,73,60,6.5,42,19.8,56,0.0
2014,12,2,0,0,0,1,1016.1,1019.0,1014.3,16.1,18.1,13.8,72,61,4.0,44,13.3,48,1.5
2014,12,3,0,0,0,1,1014.6,1016.8,1011.7,20.0,23.5,16.2,80,62,1.7,53,7.0,30,0.0
2014,12,4,0,0,0,1,1016.8,1019.4,1014.4,15.2,20.4,12.7,81,64,5.6,46,17.9,54,6.5
2014,12,5,0,0,0,1,1018.1,1019.9,1016.0,14.7,18.2,12.5,60,48,4.7,46,12.4,41,0.0
2014,12,6,0,0,0,1,1016.9,...,...,16.1,...,...,61,...,3.0,37,...,...,0.0
2014,12,7,0,0,0,1,1015.9,1018.0,1013.7,18.6,23.4,13.5,74,50,1.9,43,9.5,15,0.0
2014,12,8,0,0,0,1,1015.7,1017.2,1013.4,18.2,21.9,16.5,78,63,4.7,38,13.9,28,0.0
2014,12,9,0,0,0,1,1016.1,1017.5,1014.4,19.4,23.4,16.7,76,61,3.3,48,9.2,38,0.0
2014,12,10,0,0,0,1,1015.6,1017.4,1013.0,20.1,22.9,18.2,87,74,3.6,38,10.6,39,0.0
2014,12,11,0,0,0,1,1015.4,1018.0,1013.3,18.4,20.6,16.0,81,70,5.2,42,13.9,64,0.0
2014,12,12,0,0,0,1,1019.8,1021.8,1016.9,14.5,16.1,13.0,73,58,6.4,47,17.8,57,0.0
2014,12,13,0,0,0,1,1020.8,1022.2,1018.8,14.6,18.1,13.3,59,47,5.1,45,14.2,33,0.0
2014,12,14,0,0,0,1,1019.5,1021.8,1017.1,17.2,21.1,13.5,68,53,2.2,42,7.3,10,0.0
2014,12,15,0,0,0,1,1017.7,1019.1,1014.9,19.0,21.8,17.0,80,64,3.0,42,9.3,20,0.0
2014,12,16,0,0,0,1,1020.1,1022.3,1017.7,15.9,18.2,13.0,64,42,6.1,45,19.2,56,0.0
2014,12,17,0,0,0,1,1022.6,1024.5,1021.5,11.8,13.9,10.3,51,43,6.0,48,16.0,43,0.0
2014,12,18,0,0,0,1,1022.2,1024.5,1019.9,14.8,19.7,10.5,59,46,2.8,47,8.7,17,0.0
2014,12,19,0,0,0,1,1020.2,1021.6,1018.4,15.5,17.1,13.9,83,71,1.3,3,5.0,64,2.5
2014,12,20,0,0,0,1,1016.7,1019.6,1014.0,15.8,18.4,12.7,73,55,4.1,45,17.2,48,0.0
2014,12,21,0,0,0,1,1019.0,1021.6,1016.5,14.8,18.1,12.2,74,62,4.1,44,15.4,57,0.0
2014,12,22,0,0,0,1,1019.9,1022.1,1017.8,13.6,17.7,11.0,57,41,4.6,45,15.0,49,0.0
2014,12,23,0,0,0,1,1018.5,1020.6,1016.6,15.7,20.2,9.7,66,55,1.5,7,5.3,1,0.0
2014,12,24,0,0,0,1,1018.5,...,...,18.6,...,...,79,...,3.6,35,...,...,0.0
2014,12,25,0,0,0,1,1018.1,1019.9,1016.6,16.6,19.1,14.9,81,61,3.3,46,11.3,39,7.0
2014,12,26,0,0,0,1,1017.6,1020.0,1015.6,16.5,19.5,15.0,79,67,3.3,29,9.9,53,1.5
2014,12,27,0,0,0,1,1017.9,1019.9,1016.5,16.2,18.4,15.0,87,79,3.3,38,9.7,6,4.5
2014,12,28,0,0,0,1,1017.4,1019.4,1015.0,14.9,16.2,13.4,86,77,4.2,44,13.1,61,2.0
2014,12,29,0,0,0,1,1015.9,1018.5,1013.3,14.2,17.7,11.2,61,47,4.0,45,13.5,39,0.0
2014,12,30,0,0,0,1,1016.0,1018.2,1014.0,14.8,20.2,10.2,67,48,2.3,44,8.0,36,0.0
2014,12,31,0,0,0,1,1017.7,1019.7,1016.0,15.6,20.1,11.0,71,41,2.3,30,12.2,22,0.0
2015,1,1,0,0,0,1,1020.7,1022.8,1018.4,14.1,18.2,11.3,58,40,4.7,44,14.7,46,0.0
2015,1,2,0,0,0,1,1021.3,1023.5,1018.5,13.9,18.6,10.9,62,49,3.1,40,8.6,32,0.0
2015,1,3,0,0,0,1,1018.9,1021.5,1016.9,15.3,20.7,11.3,69,46,1.6,52,5.7,40,0.0
2015,1,4,0,0,0,1,1014.9,1017.1,1012.8,16.4,20.7,12.1,78,62,1.2,45,5.6,8,0.0
2015,1,5,0,0,0,1,1012.4,1014.9,1010.8,18.5,24.2,13.2,76,46,1.6,5,6.4,360,0.0
2015,1,6,0,0,0,1,1011.9,1013.4,1009.9,19.9,25.3,17.4,78,53,2.6,17,11.9,18,0.0
2015,1,7,0,0,0,1,1016.3,1020.0,1012.2,16.1,18.5,13.2,78,69,5.3,37,15.3,60,0.0
2015,1,8,0,0,0,1,1021.0,1023.1,1019.1,13.8,17.2,11.5,60,44,5.4,45,15.8,39,0.0
2015,1,9,0,0,0,1,1020.8,1023.1,1019.0,15.3,19.0,12.7,65,50,3.5,23,9.4,17,0.0
2015,1,10,0,0,0,1,1020.0,1021.9,1017.7,16.1,21.1,12.3,66,49,2.6,32,9.0,360,0.0
2015,1,11,0,0,0,1,1018.6,1020.6,1016.8,17.0,22.6,12.6,67,43,1.9,18,8.6,2,0.0
2015,1,12,0,0,0,1,1017.1,1019.4,1014.6,18.2,23.2,14.6,67,47,1.7,51,8.1,11,0.0
2015,1,13,0,0,0,1,1014.7,1017.5,1012.1,17.5,20.7,15.5,83,69,2.2,3,10.1,30,3.0
2015,1,14,0,0,0,1,1016.5,1019.4,1014.0,16.1,19.1,14.1,83,69,3.5,46,11.8,29,6.0
2015,1,15,0,0,0,1,1018.0,1019.9,1016.2,15.5,18.9,13.3,72,59,4.0,42,13.1,45,0.0
2015,1,16,0,0,0,1,1018.9,1021.2,1016.5,15.5,19.2,12.9,80,66,3.1,43,12.6,52,0.0
2015,1,17,0,0,0,1,1019.7,1021.6,1018.2,15.3,18.7,12.7,62,43,4.4,45,15.3,47,0.0
2015,1,18,0,0,0,1,1019.1,1021.6,1016.9,15.0,19.4,11.7,73,58,3.2,39,13.5,43,0.0
2015,1,19,0,0,0,1,1017.1,1019.0,1015.0,16.0,19.6,13.3,61,45,3.7,49,11.5,39,0.0
2015,1,20,0,0,0,1,1016.8,1018.5,1014.3,16.8,21.4,12.8,74,57,2.0,41,7.5,33,0.0
2015,1,21,0,0,0,1,1016.4,1018.5,1014.0,17.0,19.7,14.2,83,71,3.3,38,10.0,48,0.0
2015,1,22,0,0,0,1,1018.2,1020.3,1016.0,15.5,19.1,11.5,56,30,3.4,37,11.8,20,0.0
2015,1,23,0,0,0,1,1018.1,1020.0,1016.6,14.3,19.4,8.5,56,29,1.9,11,7.7,2,0.0
2015,1,24,0,0,0,1,1018.4,1020.1,1017.4,15.1,20.2,10.5,74,40,1.4,2,6.9,27,0.0
2015,1,25,0,0,0,1,1017.2,1019.6,1015.0,17.5,21.4,14.0,77,58,2.1,36,7.5,43,0.0
2015,1,26,0,0,0,1,1016.2,1018.7,1013.8,17.6,21.3,15.8,87,70,2.4,41,8.6,34,3.0
2015,1,27,0,0,0,1,1014.4,1016.3,1012.1,17.3,18.8,15.5,89,82,3.4,40,10.3,44,1.5
2015,1,28,0,0,0,1,1014.4,1016.0,1012.7,16.4,19.5,14.6,77,68,4.1,41,11.9,6,0.0
2015,1,29,0,0,0,1,1016.0,1017.4,1014.3,16.9,19.6,15.2,84,70,3.6,38,9.3,13,0.0
2015,1,30,0,0,0,1,1018.1,1021.0,1015.5,15.7,18.3,13.5,84,70,5.1,42,15.9,52,0.0
2015,1,31,0,0,0,1,1021.5,1023.4,1019.7,14.6,18.0,13.3,78,66,4.9,41,15.5,64,0.0
2015,2,1,1,0,0,0,1022.3,1024.0,1020.1,15.8,19.2,13.5,76,65,3.4,43,12.0,15,0.0
2015,2,2,1,0,0,0,1022.2,1023.2,1020.4,16.8,19.8,14.5,81,66,2.1,12,10.3,18,0.0
2015,2,3,1,0,0,0,1021.4,1023.1,1019.1,16.1,18.0,15.0,90,82,3.6,39,11.1,37,0.0
2015,2,4,1,0,0,0,1019.4,1021.0,1017.2,15.2,18.1,13.6,81,72,4.8,38,14.9,55,0.0
2015,2,5,1,0,0,0,1020.5,1022.2,1018.8,12.6,14.9,11.6,68,57,5.8,48,18.4,52,0.0
2015,2,6,1,0,0,0,1020.1,1021.8,1018.7,13.0,15.9,11.4,70,61,3.1,45,7.7,36,0.0
2015,2,7,1,0,0,0,1017.9,1020.4,1015.3,14.8,21.1,11.5,83,52,2.3,42,9.5,40,0.0
2015,2,8,1,0,0,0,1018.8,...,...,14.1,...,...,66,...,6.6,48,...,...,0.0
2015,2,9,1,0,0,0,1021.2,1023.4,1019.7,12.1,14.5,10.5,63,54,5.2,45,14.8,43,0.0
2015,2,10,1,0,0,0,1018.2,1021.5,1016.0,13.5,16.8,11.2,68,55,2.9,42,8.7,25,0.0
2015,2,11,1,0,0,0,1014.8,1016.6,1012.7,15.1,18.5,11.9,75,61,1.9,21,8.0,6,0.0
2015,2,12,1,0,0,0,1014.6,1016.8,1012.5,15.8,19.8,11.6,60,35,3.1,38,12.3,56,0.0
2015,2,13,1,0,0,0,1015.5,1018.0,1013.3,14.6,20.4,9.4,65,32,1.4,8,5.6,6,0.0
2015,2,14,1,0,0,0,1015.5,1016.9,1013.6,17.6,22.5,12.1,72,33,1.4,5,5.4,296,0.0
2015,2,15,1,0,0,0,1014.3,1016.2,1012.4,18.8,24.0,15.6,73,40,2.2,17,7.6,33,3.0
2015,2,16,1,0,0,0,1013.1,1015.6,1010.6,19.3,22.9,15.2,87,67,2.4,32,9.9,32,10.0
2015,2,17,1,0,0,0,1013.4,1015.5,1011.8,18.7,23.4,16.0,81,67,2.6,42,10.1,20,0.0
2015,2,18,1,0,0,0,1015.9,1017.7,1014.0,17.9,21.8,15.5,75,64,3.5,30,10.6,6,0.0
2015,2,19,1,0,0,0,1017.8,1020.0,1016.0,17.6,21.1,14.9,71,59,3.0,48,9.6,19,0.0
2015,2,20,1,0,0,0,1016.5,1019.1,1014.3,17.7,20.5,15.2,83,70,1.5,11,6.4,4,0.0
2015,2,21,1,0,0,0,1013.4,1015.5,1011.4,20.2,25.9,16.0,79,46,1.6,53,7.4,221,3.0
2015,2,22,1,0,0,0,1013.7,1015.5,1011.9,19.9,23.7,18.0,86,69,2.7,35,10.1,20,0.0
2015,2,23,1,0,0,0,1013.5,1015.3,1011.8,18.5,21.3,17.3,91,82,2.5,42,8.5,28,0.0
2015,2,24,1,0,0,0,1012.9,1015.3,1010.2,19.0,25.3,16.2,89,62,2.6,49,8.6,38,5.0
2015,2,25,1,0,0,0,1012.2,1014.4,1009.9,20.0,25.3,16.9,86,65,1.9,42,6.7,284,0.0
2015,2,26,1,0,0,0,1012.5,1015.0,1010.9,20.6,24.9,17.2,87,74,2.6,32,9.3,49,0.0
2015,2,27,1,0,0,0,1014.8,1016.5,1012.4,18.6,22.5,17.2,88,73,4.1,45,11.2,40,0.0
2015,2,28,1,0,0,0,1014.7,1016.8,1011.9,18.9,23.0,16.4,86,73,2.9,36,8.4,40,0.0
2015,3,1,1,0,0,0,1016.5,1017.8,1014.4,16.0,18.9,12.9,78,65,4.9,43,15.8,63,0.0
2015,3,2,1,0,0,0,1013.9,1017.4,1011.1,16.3,19.6,13.2,75,63,2.6,44,10.1,38,0.0
2015,3,3,1,0,0,0,1010.5,1012.8,1007.5,20.6,27.3,17.4,78,51,2.0,25,7.5,34,0.0
2015,3,4,1,0,0,0,1013.6,1016.5,1010.9,16.1,18.2,14.7,78,69,4.3,45,12.2,58,0.0
2015,3,5,1,0,0,0,1014.9,1016.5,1013.1,17.1,19.7,14.5,85,72,3.2,30,9.9,20,0.0
2015,3,6,1,0,0,0,1014.7,1016.5,1012.2,17.4,20.9,15.5,83,69,3.4,38,9.8,38,0.0
2015,3,7,1,0,0,0,1015.4,...,...,18.0,...,...,83,...,3.3,44,...,...,0.0
2015,3,8,1,0,0,0,1015.3,1016.5,1014.1,18.9,22.7,16.7,84,71,2.4,14,10.0,344,0.0
2015,3,9,1,0,0,0,1015.6,1019.0,1013.4,19.3,22.5,15.1,72,60,4.5,36,14.6,47,0.0
2015,3,10,1,0,0,0,1019.0,1021.0,1017.2,14.8,18.1,12.4,78,66,3.7,42,11.3,57,1.0
2015,3,11,1,0,0,0,1019.1,1021.0,1017.5,13.5,15.0,12.2,90,82,3.1,48,7.6,42,2.5
2015,3,12,1,0,0,0,1017.5,1019.4,1015.2,14.3,16.2,13.0,88,79,3.2,40,9.7,56,0.5
2015,3,13,1,0,0,0,1016.6,1018.5,1014.7,17.6,21.4,12.7,85,71,1.6,53,7.3,13,0.0
2015,3,14,1,0,0,0,1016.6,1018.5,1014.3,20.2,24.6,17.4,86,65,1.6,6,6.8,309,0.0
2015,3,15,1,0,0,0,1014.7,1016.6,1012.7,22.5,26.9,18.7,81,56,1.6,60,6.9,298,0.0
2015,3,16,1,0,0,0,1013.6,1016.2,1011.4,22.6,26.2,20.0,90,75,1.5,37,6.0,284,1.5
2015,3,17,1,0,0,0,1011.1,1013.8,1008.3,24.5,27.6,22.0,86,71,2.1,245,10.3,303,0.0
2015,3,18,1,0,0,0,1009.6,1011.5,1007.0,24.9,29.6,22.6,75,45,3.2,198,12.0,261,0.0
2015,3,19,1,0,0,0,1010.7,1013.1,1008.6,24.2,31.1,22.0,80,33,2.1,168,9.9,296,0.0
2015,3,20,1,0,0,0,1013.1,1014.3,1011.5,21.7,26.6,20.3,91,67,2.1,26,7.1,35,0.0
2015,3,21,1,0,0,0,1013.9,1015.3,1012.2,21.3,23.7,19.1,86,75,3.2,42,10.5,11,0.0
2015,3,22,1,0,0,0,1014.4,...,...,20.5,...,...,73,...,4.1,42,...,...,0.0
2015,3,23,1,0,0,0,1016.1,1019.6,1013.0,18.0,22.5,14.6,81,68,3.4,40,16.2,43,4.0
2015,3,24,1,0,0,0,1017.8,1020.0,1015.9,18.8,22.8,16.3,75,60,4.5,37,13.1,35,0.0
2015,3,25,1,0,0,0,1021.2,1022.6,1018.4,16.2,18.0,14.9,86,81,3.1,39,12.0,40,0.0
2015,3,26,1,0,0,0,1021.1,1022.5,1019.4,18.6,22.3,14.8,89,74,2.6,36,9.3,13,6.5
2015,3,27,1,0,0,0,1018.9,1021.5,1016.5,19.1,21.4,17.5,90,82,2.7,30,8.2,11,0.0
2015,3,28,1,0,0,0,1014.9,1017.1,1012.8,19.5,23.3,15.7,70,50,2.9,42,9.0,23,0.0
2015,3,29,1,0,0,0,1013.7,1015.9,1011.9,21.7,26.3,17.4,75,57,1.7,7,7.2,64,0.0
2015,3,30,1,0,0,0,1012.8,1014.7,1011.4,23.7,28.2,19.7,73,51,1.4,106,5.5,287,0.0
2015,3,31,1,0,0,0,1011.5,1013.8,1009.6,25.7,28.7,22.7,80,68,2.6,260,11.2,277,0.0
2015,4,1,1,0,0,0,1010.3,1012.2,1008.6,25.5,29.1,24.0,85,58,3.0,291,9.2,303,0.0
2015,4,2,1,0,0,0,1006.8,1009.2,1004.6,25.8,28.8,23.7,84,67,3.5,197,10.8,275,0.0
2015,4,3,1,0,0,0,1006.2,1008.4,1004.3,26.0,29.4,23.5,80,61,3.7,189,11.8,262,0.0
2015,4,4,1,0,0,0,1008.4,1010.9,1006.4,26.3,30.1,23.3,80,61,2.5,190,8.9,300,0.0
2015,4,5,1,0,0,0,1009.0,1010.5,1007.1,26.7,29.8,23.7,73,57,1.6,3,6.7,1,0.0
2015,4,6,1,0,0,0,1009.4,1012.1,1007.3,26.6,30.4,23.3,78,59,2.4,21,9.6,54,0.0
2015,4,7,1,0,0,0,1012.2,1015.6,1010.0,21.2,24.1,17.0,79,69,5.4,44,15.6,45,0.0
2015,4,8,1,0,0,0,1015.4,1016.8,1013.6,16.9,19.7,15.5,75,65,5.7,40,16.9,50,0.0
2015,4,9,1,0,0,0,1014.8,1016.8,1012.7,18.9,23.3,15.2,81,67,3.8,44,9.9,15,0.5
2015,4,10,1,0,0,0,1014.5,1016.2,1013.0,18.7,20.3,16.4,85,81,3.8,42,11.8,45,0.5
2015,4,11,1,0,0,0,1015.8,1017.5,1013.4,16.1,16.7,15.0,92,84,3.5,40,11.3,42,20.5
2015,4,12,1,0,0,0,1014.9,1016.6,1013.4,19.1,22.4,15.8,85,75,3.1,45,11.7,11,0.0
2015,4,13,1,0,0,0,1014.3,1016.2,1011.8,20.8,24.2,18.4,59,29,3.4,42,12.1,64,0.0
2015,4,14,1,0,0,0,1015.1,1017.5,1012.8,19.3,22.6,15.8,46,21,1.7,310,8.1,316,0.0
2015,4,15,1,0,0,0,1013.5,1015.5,1011.7,20.4,24.6,13.4,58,35,1.7,10,7.0,306,0.0
2015,4,16,1,0,0,0,1012.1,1014.1,1009.7,23.7,27.4,19.9,72,48,1.8,301,7.4,314,0.0
2015,4,17,1,0,0,0,1011.1,1011.2,1009.7,24.3,28.1,24.6,79,70,1.5,50,6.1,4,0.0
2015,4,18,1,0,0,0,1008.5,1010.6,1006.0,28.4,31.7,25.7,83,68,3.1,67,13.4,271,1.0
2015,4,19,1,0,0,0,1006.6,1008.2,1004.4,29.0,32.8,27.3,78,53,3.2,187,10.5,191,0.0
2015,4,20,1,0,0,0,1006.5,1009.1,1004.6,29.1,32.7,24.3,71,53,3.1,183,11.4,251,0.0
2015,4,21,1,0,0,0,1010.7,1013.6,1006.5,22.8,25.7,20.4,84,73,3.5,42,9.2,53,10.0
2015,4,22,1,0,0,0,1014.0,1016.3,1012.3,23.2,27.0,20.4,74,64,4.2,37,12.8,6,0.5
2015,4,23,1,0,0,0,1015.1,1016.6,1013.9,24.3,29.0,21.0,78,61,2.6,43,10.4,12,0.0
2015,4,24,1,0,0,0,1014.3,1015.7,1012.5,25.0,27.0,23.5,87,79,3.2,38,9.4,20,0.0
2015,4,25,1,0,0,0,1013.1,1014.8,1011.0,25.1,29.1,22.4,76,66,3.3,26,10.9,11,0.0
2015,4,26,1,0,0,0,1012.9,1014.8,1011.5,25.4,29.7,22.1,77,59,2.7,42,10.1,18,0.0
2015,4,27,1,0,0,0,1011.3,1013.4,1009.3,26.5,29.8,24.3,80,58,1.7,16,5.7,267,0.0
2015,4,28,1,0,0,0,1008.8,1010.3,1007.1,27.8,30.4,26.1,76,56,2.1,190,8.2,308,0.0
2015,4,29,1,0,0,0,1007.9,1009.4,1005.4,27.9,30.2,26.1,83,67,2.5,293,9.2,314,0.0
2015,4,30,1,0,0,0,1009.0,1010.6,1007.2,27.9,31.1,25.8,80,65,2.2,31,8.3,23,1.0
2015,5,1,0,1,0,0,1008.9,1010.6,1007.5,27.7,29.5,26.2,80,69,1.5,8,5.4,13,0.0
2015,5,2,0,1,0,0,1007.6,1009.0,1005.7,29.0,33.0,26.6,77,63,3.1,194,12.8,264,0.0
2015,5,3,0,1,0,0,1007.6,1009.4,1005.9,29.2,31.9,27.2,80,62,3.0,192,9.8,265,0.0
2015,5,4,0,1,0,0,1008.2,1010.0,1006.6,28.0,31.0,23.6,85,73,1.8,190,7.7,341,11.5
2015,5,5,0,1,0,0,1007.9,1009.4,1006.0,24.0,25.5,22.3,92,86,1.9,42,6.6,9,2.0
2015,5,6,0,1,0,0,1007.0,1008.5,1005.6,27.2,30.4,24.2,85,72,1.7,294,6.6,300,0.0
2015,5,7,0,1,0,0,1008.1,1009.5,1006.5,28.2,30.8,26.2,83,69,2.0,14,7.5,8,0.0
2015,5,8,0,1,0,0,1007.2,1009.0,1005.2,28.7,31.0,26.8,83,68,2.1,295,7.5,302,0.0
2015,5,9,0,1,0,0,1007.0,1009.3,1005.4,29.5,32.6,27.5,81,60,2.7,294,8.5,314,0.0
2015,5,10,0,1,0,0,1008.1,1009.7,1005.3,27.9,30.6,26.5,84,71,3.2,41,9.9,354,0.0
2015,5,11,0,1,0,0,1006.8,1008.7,1004.7,27.8,30.7,26.0,86,75,2.2,41,8.1,33,0.0
2015,5,12,0,1,0,0,1009.2,1011.0,1007.3,26.9,30.0,24.8,79,68,2.5,21,10.4,6,14.0
2015,5,13,0,1,0,0,1009.9,1011.5,1008.5,28.6,31.6,25.3,77,61,1.7,42,5.3,307,0.0
2015,5,14,0,1,0,0,1010.3,1011.7,1009.1,29.8,32.6,27.8,80,65,3.0,186,10.0,284,0.0
2015,5,15,0,1,0,0,1009.4,1011.7,1007.2,29.8,32.7,27.2,82,67,3.6,190,13.0,275,0.0
2015,5,16,0,1,0,0,1007.9,1009.8,1006.0,29.9,32.9,27.3,78,64,2.7,206,9.1,270,0.0
2015,5,17,0,1,0,0,1007.0,1008.5,1005.0,29.5,32.7,27.6,80,62,2.7,195,10.1,286,0.0
2015,5,18,0,1,0,0,1006.1,1007.2,1004.6,30.3,32.8,27.2,72,54,3.6,181,12.2,273,0.0
2015,5,19,0,1,0,0,1005.7,1007.1,1003.8,30.7,32.7,27.6,70,57,3.3,184,11.0,239,0.0
2015,5,20,0,1,0,0,1006.1,1009.5,1003.5,26.8,30.4,23.9,89,75,3.3,173,13.1,176,116.5
2015,5,21,0,1,0,0,1008.3,1010.1,1006.8,24.5,26.0,22.7,89,79,2.0,43,7.4,31,4.5
2015,5,22,0,1,0,0,1006.4,1008.1,1004.3,26.0,30.4,23.8,93,73,2.3,46,6.6,43,12.0
2015,5,23,0,1,0,0,1004.8,1006.3,1002.8,27.1,29.0,25.6,96,85,1.7,274,7.2,190,34.5
2015,5,24,0,1,0,0,1003.9,1005.4,1002.5,26.5,27.9,25.5,96,89,2.3,182,10.8,189,93.5
2015,5,25,0,1,0,0,1005.2,1008.2,1002.8,27.0,30.4,24.9,90,76,2.0,43,7.6,6,4.0
2015,5,26,0,1,0,0,1007.6,1009.1,1006.2,27.0,29.9,25.7,93,81,1.4,56,6.8,190,105.0
2015,5,27,0,1,0,0,1006.0,1007.9,1004.3,28.1,29.9,25.9,86,72,2.5,164,7.9,144,4.0
2015,5,28,0,1,0,0,1004.2,1005.9,1001.8,29.1,32.8,26.1,88,75,2.8,148,9.3,192,28.0
